filepath,actor,emotion,emotion_id
Audio_Speech_Actors_01-24_16k/Actor_17/03-01-07-01-02-01-17.wav,17,disgust,6
Audio_Speech_Actors_01-24_16k/Actor_17/03-01-07-01-02-02-17.wav,17,disgust,6
Audio_Speech_Actors_01-24_16k/Actor_17/03-01-07-02-01-01-17.wav,17,disgust,6
Audio_Speech_Actors_01-24_16k/Actor_17/03-01-07-02-01-02-17.wav,17,disgust,6
Audio_Speech_Actors_01-24_16k/Actor_17/03-01-07-02-02-01-17.wav,17,disgust,6
Audio_Speech_Actors_01-24_16k/Actor_17/03-01-07-02-02-02-17.wav,17,disgust,6
Audio_Speech_Actors_01-24_16k/Actor_17/03-01-08-01-01-01-17.wav,17,surprised,7
Audio_Speech_Actors_01-24_16k/Actor_17/03-01-08-01-01-02-17.wav,17,surprised,7
Audio_Speech_Actors_01-24_16k/Actor_17/03-01-08-01-02-01-17.wav,17,surprised,7
Audio_Speech_Actors_01-24_16k/Actor_17/03-01-08-01-02-02-17.wav,17,surprised,7
Audio_Speech_Actors_01-24_16k/Actor_17/03-01-08-02-01-01-17.wav,17,surprised,7
Audio_Speech_Actors_01-24_16k/Actor_17/03-01-08-02-01-02-17.wav,17,surprised,7
Audio_Speech_Actors_01-24_16k/Actor_17/03-01-08-02-02-01-17.wav,17,surprised,7
Audio_Speech_Actors_01-24_16k/Actor_17/03-01-08-02-02-02-17.wav,17,surprised,7
Audio_Speech_Actors_01-24_16k/Actor_18/03-01-01-01-01-01-18.wav,18,neutral,0
Audio_Speech_Actors_01-24_16k/Actor_18/03-01-01-01-01-02-18.wav,18,neutral,0
Audio_Speech_Actors_01-24_16k/Actor_18/03-01-01-01-02-01-18.wav,18,neutral,0
Audio_Speech_Actors_01-24_16k/Actor_18/03-01-01-01-02-02-18.wav,18,neutral,0
Audio_Speech_Actors_01-24_16k/Actor_18/03-01-02-01-01-01-18.wav,18,calm,1
Audio_Speech_Actors_01-24_16k/Actor_18/03-01-02-01-01-02-18.wav,18,calm,1
Audio_Speech_Actors_01-24_16k/Actor_18/03-01-02-01-02-01-18.wav,18,calm,1
Audio_Speech_Actors_01-24_16k/Actor_18/03-01-02-01-02-02-18.wav,18,calm,1
Audio_Speech_Actors_01-24_16k/Actor_18/03-01-02-02-01-01-18.wav,18,calm,1
Audio_Speech_Actors_01-24_16k/Actor_18/03-01-02-02-01-02-18.wav,18,calm,1
Audio_Speech_Actors_01-24_16k/Actor_18/03-01-02-02-02-01-18.wav,18,calm,1
Audio_Speech_Actors_01-24_16k/Actor_18/03-01-02-02-02-02-18.wav,18,calm,1
Audio_Speech_Actors_01-24_16k/Actor_18/03-01-03-01-01-01-18.wav,18,happy,2
Audio_Speech_Actors_01-24_16k/Actor_18/03-01-03-01-01-02-18.wav,18,happy,2
Audio_Speech_Actors_01-24_16k/Actor_18/03-01-03-01-02-01-18.wav,18,happy,2
Audio_Speech_Actors_01-24_16k/Actor_18/03-01-03-01-02-02-18.wav,18,happy,2
Audio_Speech_Actors_01-24_16k/Actor_18/03-01-03-02-01-01-18.wav,18,happy,2
Audio_Speech_Actors_01-24_16k/Actor_18/03-01-03-02-01-02-18.wav,18,happy,2
Audio_Speech_Actors_01-24_16k/Actor_18/03-01-03-02-02-01-18.wav,18,happy,2
Audio_Speech_Actors_01-24_16k/Actor_18/03-01-03-02-02-02-18.wav,18,happy,2
Audio_Speech_Actors_01-24_16k/Actor_18/03-01-04-01-01-01-18.wav,18,sad,3
Audio_Speech_Actors_01-24_16k/Actor_18/03-01-04-01-01-02-18.wav,18,sad,3
Audio_Speech_Actors_01-24_16k/Actor_18/03-01-04-01-02-01-18.wav,18,sad,3
Audio_Speech_Actors_01-24_16k/Actor_18/03-01-04-01-02-02-18.wav,18,sad,3
Audio_Speech_Actors_01-24_16k/Actor_18/03-01-04-02-01-01-18.wav,18,sad,3
Audio_Speech_Actors_01-24_16k/Actor_18/03-01-04-02-01-02-18.wav,18,sad,3
Audio_Speech_Actors_01-24_16k/Actor_18/03-01-04-02-02-01-18.wav,18,sad,3
Audio_Speech_Actors_01-24_16k/Actor_18/03-01-04-02-02-02-18.wav,18,sad,3
Audio_Speech_Actors_01-24_16k/Actor_18/03-01-05-01-01-01-18.wav,18,angry,4
Audio_Speech_Actors_01-24_16k/Actor_18/03-01-05-01-01-02-18.wav,18,angry,4
Audio_Speech_Actors_01-24_16k/Actor_18/03-01-05-01-02-01-18.wav,18,angry,4
Audio_Speech_Actors_01-24_16k/Actor_18/03-01-05-01-02-02-18.wav,18,angry,4
Audio_Speech_Actors_01-24_16k/Actor_18/03-01-05-02-01-01-18.wav,18,angry,4
Audio_Speech_Actors_01-24_16k/Actor_18/03-01-05-02-01-02-18.wav,18,angry,4
Audio_Speech_Actors_01-24_16k/Actor_18/03-01-05-02-02-01-18.wav,18,angry,4
Audio_Speech_Actors_01-24_16k/Actor_18/03-01-05-02-02-02-18.wav,18,angry,4
Audio_Speech_Actors_01-24_16k/Actor_18/03-01-06-01-01-01-18.wav,18,fearful,5
Audio_Speech_Actors_01-24_16k/Actor_18/03-01-06-01-01-02-18.wav,18,fearful,5
Audio_Speech_Actors_01-24_16k/Actor_18/03-01-06-01-02-01-18.wav,18,fearful,5
Audio_Speech_Actors_01-24_16k/Actor_18/03-01-06-01-02-02-18.wav,18,fearful,5
Audio_Speech_Actors_01-24_16k/Actor_18/03-01-06-02-01-01-18.wav,18,fearful,5
Audio_Speech_Actors_01-24_16k/Actor_18/03-01-06-02-01-02-18.wav,18,fearful,5
Audio_Speech_Actors_01-24_16k/Actor_18/03-01-06-02-02-01-18.wav,18,fearful,5
Audio_Speech_Actors_01-24_16k/Actor_18/03-01-06-02-02-02-18.wav,18,fearful,5
Audio_Speech_Actors_01-24_16k/Actor_18/03-01-07-01-01-01-18.wav,18,disgust,6
Audio_Speech_Actors_01-24_16k/Actor_18/03-01-07-01-01-02-18.wav,18,disgust,6
Audio_Speech_Actors_01-24_16k/Actor_18/03-01-07-01-02-01-18.wav,18,disgust,6
Audio_Speech_Actors_01-24_16k/Actor_18/03-01-07-01-02-02-18.wav,18,disgust,6
Audio_Speech_Actors_01-24_16k/Actor_18/03-01-07-02-01-01-18.wav,18,disgust,6
Audio_Speech_Actors_01-24_16k/Actor_18/03-01-07-02-01-02-18.wav,18,disgust,6
Audio_Speech_Actors_01-24_16k/Actor_18/03-01-07-02-02-01-18.wav,18,disgust,6
Audio_Speech_Actors_01-24_16k/Actor_18/03-01-07-02-02-02-18.wav,18,disgust,6
Audio_Speech_Actors_01-24_16k/Actor_18/03-01-08-01-01-01-18.wav,18,surprised,7
Audio_Speech_Actors_01-24_16k/Actor_18/03-01-08-01-01-02-18.wav,18,surprised,7
Audio_Speech_Actors_01-24_16k/Actor_18/03-01-08-01-02-01-18.wav,18,surprised,7
Audio_Speech_Actors_01-24_16k/Actor_18/03-01-08-01-02-02-18.wav,18,surprised,7
Audio_Speech_Actors_01-24_16k/Actor_18/03-01-08-02-01-01-18.wav,18,surprised,7
Audio_Speech_Actors_01-24_16k/Actor_18/03-01-08-02-01-02-18.wav,18,surprised,7
Audio_Speech_Actors_01-24_16k/Actor_18/03-01-08-02-02-01-18.wav,18,surprised,7
Audio_Speech_Actors_01-24_16k/Actor_18/03-01-08-02-02-02-18.wav,18,surprised,7
Audio_Speech_Actors_01-24_16k/Actor_19/03-01-01-01-01-01-19.wav,19,neutral,0
Audio_Speech_Actors_01-24_16k/Actor_19/03-01-01-01-01-02-19.wav,19,neutral,0
Audio_Speech_Actors_01-24_16k/Actor_19/03-01-01-01-02-01-19.wav,19,neutral,0
Audio_Speech_Actors_01-24_16k/Actor_19/03-01-01-01-02-02-19.wav,19,neutral,0
Audio_Speech_Actors_01-24_16k/Actor_19/03-01-02-01-01-01-19.wav,19,calm,1
Audio_Speech_Actors_01-24_16k/Actor_19/03-01-02-01-01-02-19.wav,19,calm,1
Audio_Speech_Actors_01-24_16k/Actor_19/03-01-02-01-02-01-19.wav,19,calm,1
Audio_Speech_Actors_01-24_16k/Actor_19/03-01-02-01-02-02-19.wav,19,calm,1
Audio_Speech_Actors_01-24_16k/Actor_19/03-01-02-02-01-01-19.wav,19,calm,1
Audio_Speech_Actors_01-24_16k/Actor_19/03-01-02-02-01-02-19.wav,19,calm,1
Audio_Speech_Actors_01-24_16k/Actor_19/03-01-02-02-02-01-19.wav,19,calm,1
Audio_Speech_Actors_01-24_16k/Actor_19/03-01-02-02-02-02-19.wav,19,calm,1
Audio_Speech_Actors_01-24_16k/Actor_19/03-01-03-01-01-01-19.wav,19,happy,2
Audio_Speech_Actors_01-24_16k/Actor_19/03-01-03-01-01-02-19.wav,19,happy,2
Audio_Speech_Actors_01-24_16k/Actor_19/03-01-03-01-02-01-19.wav,19,happy,2
Audio_Speech_Actors_01-24_16k/Actor_19/03-01-03-01-02-02-19.wav,19,happy,2
Audio_Speech_Actors_01-24_16k/Actor_19/03-01-03-02-01-01-19.wav,19,happy,2
Audio_Speech_Actors_01-24_16k/Actor_19/03-01-03-02-01-02-19.wav,19,happy,2
Audio_Speech_Actors_01-24_16k/Actor_19/03-01-03-02-02-01-19.wav,19,happy,2
Audio_Speech_Actors_01-24_16k/Actor_19/03-01-03-02-02-02-19.wav,19,happy,2
Audio_Speech_Actors_01-24_16k/Actor_19/03-01-04-01-01-01-19.wav,19,sad,3
Audio_Speech_Actors_01-24_16k/Actor_19/03-01-04-01-01-02-19.wav,19,sad,3
Audio_Speech_Actors_01-24_16k/Actor_19/03-01-04-01-02-01-19.wav,19,sad,3
Audio_Speech_Actors_01-24_16k/Actor_19/03-01-04-01-02-02-19.wav,19,sad,3
Audio_Speech_Actors_01-24_16k/Actor_19/03-01-04-02-01-01-19.wav,19,sad,3
Audio_Speech_Actors_01-24_16k/Actor_19/03-01-04-02-01-02-19.wav,19,sad,3
Audio_Speech_Actors_01-24_16k/Actor_19/03-01-04-02-02-01-19.wav,19,sad,3
Audio_Speech_Actors_01-24_16k/Actor_19/03-01-04-02-02-02-19.wav,19,sad,3
Audio_Speech_Actors_01-24_16k/Actor_19/03-01-05-01-01-01-19.wav,19,angry,4
Audio_Speech_Actors_01-24_16k/Actor_19/03-01-05-01-01-02-19.wav,19,angry,4
Audio_Speech_Actors_01-24_16k/Actor_19/03-01-05-01-02-01-19.wav,19,angry,4
Audio_Speech_Actors_01-24_16k/Actor_19/03-01-05-01-02-02-19.wav,19,angry,4
Audio_Speech_Actors_01-24_16k/Actor_19/03-01-05-02-01-01-19.wav,19,angry,4
Audio_Speech_Actors_01-24_16k/Actor_19/03-01-05-02-01-02-19.wav,19,angry,4
Audio_Speech_Actors_01-24_16k/Actor_19/03-01-05-02-02-01-19.wav,19,angry,4
Audio_Speech_Actors_01-24_16k/Actor_19/03-01-05-02-02-02-19.wav,19,angry,4
Audio_Speech_Actors_01-24_16k/Actor_19/03-01-06-01-01-01-19.wav,19,fearful,5
Audio_Speech_Actors_01-24_16k/Actor_19/03-01-06-01-01-02-19.wav,19,fearful,5
Audio_Speech_Actors_01-24_16k/Actor_19/03-01-06-01-02-01-19.wav,19,fearful,5
Audio_Speech_Actors_01-24_16k/Actor_19/03-01-06-01-02-02-19.wav,19,fearful,5
Audio_Speech_Actors_01-24_16k/Actor_19/03-01-06-02-01-01-19.wav,19,fearful,5
Audio_Speech_Actors_01-24_16k/Actor_19/03-01-06-02-01-02-19.wav,19,fearful,5
Audio_Speech_Actors_01-24_16k/Actor_19/03-01-06-02-02-01-19.wav,19,fearful,5
Audio_Speech_Actors_01-24_16k/Actor_19/03-01-06-02-02-02-19.wav,19,fearful,5
Audio_Speech_Actors_01-24_16k/Actor_19/03-01-07-01-01-01-19.wav,19,disgust,6
Audio_Speech_Actors_01-24_16k/Actor_19/03-01-07-01-01-02-19.wav,19,disgust,6
Audio_Speech_Actors_01-24_16k/Actor_19/03-01-07-01-02-01-19.wav,19,disgust,6
Audio_Speech_Actors_01-24_16k/Actor_19/03-01-07-01-02-02-19.wav,19,disgust,6
Audio_Speech_Actors_01-24_16k/Actor_19/03-01-07-02-01-01-19.wav,19,disgust,6
Audio_Speech_Actors_01-24_16k/Actor_19/03-01-07-02-01-02-19.wav,19,disgust,6
Audio_Speech_Actors_01-24_16k/Actor_19/03-01-07-02-02-01-19.wav,19,disgust,6
Audio_Speech_Actors_01-24_16k/Actor_19/03-01-07-02-02-02-19.wav,19,disgust,6
Audio_Speech_Actors_01-24_16k/Actor_19/03-01-08-01-01-01-19.wav,19,surprised,7
Audio_Speech_Actors_01-24_16k/Actor_19/03-01-08-01-01-02-19.wav,19,surprised,7
Audio_Speech_Actors_01-24_16k/Actor_19/03-01-08-01-02-01-19.wav,19,surprised,7
Audio_Speech_Actors_01-24_16k/Actor_19/03-01-08-01-02-02-19.wav,19,surprised,7
Audio_Speech_Actors_01-24_16k/Actor_19/03-01-08-02-01-01-19.wav,19,surprised,7
Audio_Speech_Actors_01-24_16k/Actor_19/03-01-08-02-01-02-19.wav,19,surprised,7
Audio_Speech_Actors_01-24_16k/Actor_19/03-01-08-02-02-01-19.wav,19,surprised,7
Audio_Speech_Actors_01-24_16k/Actor_19/03-01-08-02-02-02-19.wav,19,surprised,7
Audio_Speech_Actors_01-24_16k/Actor_20/03-01-01-01-01-01-20.wav,20,neutral,0
Audio_Speech_Actors_01-24_16k/Actor_20/03-01-01-01-01-02-20.wav,20,neutral,0
Audio_Speech_Actors_01-24_16k/Actor_20/03-01-01-01-02-01-20.wav,20,neutral,0
Audio_Speech_Actors_01-24_16k/Actor_20/03-01-01-01-02-02-20.wav,20,neutral,0
Audio_Speech_Actors_01-24_16k/Actor_20/03-01-02-01-01-01-20.wav,20,calm,1
Audio_Speech_Actors_01-24_16k/Actor_20/03-01-02-01-01-02-20.wav,20,calm,1
Audio_Speech_Actors_01-24_16k/Actor_20/03-01-02-01-02-01-20.wav,20,calm,1
Audio_Speech_Actors_01-24_16k/Actor_20/03-01-02-01-02-02-20.wav,20,calm,1
Audio_Speech_Actors_01-24_16k/Actor_20/03-01-02-02-01-01-20.wav,20,calm,1
Audio_Speech_Actors_01-24_16k/Actor_20/03-01-02-02-01-02-20.wav,20,calm,1
Audio_Speech_Actors_01-24_16k/Actor_20/03-01-02-02-02-01-20.wav,20,calm,1
Audio_Speech_Actors_01-24_16k/Actor_20/03-01-02-02-02-02-20.wav,20,calm,1
Audio_Speech_Actors_01-24_16k/Actor_20/03-01-03-01-01-01-20.wav,20,happy,2
Audio_Speech_Actors_01-24_16k/Actor_20/03-01-03-01-01-02-20.wav,20,happy,2
Audio_Speech_Actors_01-24_16k/Actor_20/03-01-03-01-02-01-20.wav,20,happy,2
Audio_Speech_Actors_01-24_16k/Actor_20/03-01-03-01-02-02-20.wav,20,happy,2
Audio_Speech_Actors_01-24_16k/Actor_20/03-01-03-02-01-01-20.wav,20,happy,2
Audio_Speech_Actors_01-24_16k/Actor_20/03-01-03-02-01-02-20.wav,20,happy,2
Audio_Speech_Actors_01-24_16k/Actor_20/03-01-03-02-02-01-20.wav,20,happy,2
Audio_Speech_Actors_01-24_16k/Actor_20/03-01-03-02-02-02-20.wav,20,happy,2
Audio_Speech_Actors_01-24_16k/Actor_20/03-01-04-01-01-01-20.wav,20,sad,3
Audio_Speech_Actors_01-24_16k/Actor_20/03-01-04-01-01-02-20.wav,20,sad,3
Audio_Speech_Actors_01-24_16k/Actor_20/03-01-04-01-02-01-20.wav,20,sad,3
Audio_Speech_Actors_01-24_16k/Actor_20/03-01-04-01-02-02-20.wav,20,sad,3
Audio_Speech_Actors_01-24_16k/Actor_20/03-01-04-02-01-01-20.wav,20,sad,3
Audio_Speech_Actors_01-24_16k/Actor_20/03-01-04-02-01-02-20.wav,20,sad,3
Audio_Speech_Actors_01-24_16k/Actor_20/03-01-04-02-02-01-20.wav,20,sad,3
Audio_Speech_Actors_01-24_16k/Actor_20/03-01-04-02-02-02-20.wav,20,sad,3
Audio_Speech_Actors_01-24_16k/Actor_20/03-01-05-01-01-01-20.wav,20,angry,4
Audio_Speech_Actors_01-24_16k/Actor_20/03-01-05-01-01-02-20.wav,20,angry,4
Audio_Speech_Actors_01-24_16k/Actor_20/03-01-05-01-02-01-20.wav,20,angry,4
Audio_Speech_Actors_01-24_16k/Actor_20/03-01-05-01-02-02-20.wav,20,angry,4
Audio_Speech_Actors_01-24_16k/Actor_20/03-01-05-02-01-01-20.wav,20,angry,4
Audio_Speech_Actors_01-24_16k/Actor_20/03-01-05-02-01-02-20.wav,20,angry,4
Audio_Speech_Actors_01-24_16k/Actor_20/03-01-05-02-02-01-20.wav,20,angry,4
Audio_Speech_Actors_01-24_16k/Actor_20/03-01-05-02-02-02-20.wav,20,angry,4
Audio_Speech_Actors_01-24_16k/Actor_20/03-01-06-01-01-01-20.wav,20,fearful,5
Audio_Speech_Actors_01-24_16k/Actor_20/03-01-06-01-01-02-20.wav,20,fearful,5
Audio_Speech_Actors_01-24_16k/Actor_20/03-01-06-01-02-01-20.wav,20,fearful,5
Audio_Speech_Actors_01-24_16k/Actor_20/03-01-06-01-02-02-20.wav,20,fearful,5
Audio_Speech_Actors_01-24_16k/Actor_20/03-01-06-02-01-01-20.wav,20,fearful,5
Audio_Speech_Actors_01-24_16k/Actor_20/03-01-06-02-01-02-20.wav,20,fearful,5
Audio_Speech_Actors_01-24_16k/Actor_20/03-01-06-02-02-01-20.wav,20,fearful,5
Audio_Speech_Actors_01-24_16k/Actor_20/03-01-06-02-02-02-20.wav,20,fearful,5
Audio_Speech_Actors_01-24_16k/Actor_20/03-01-07-01-01-01-20.wav,20,disgust,6
Audio_Speech_Actors_01-24_16k/Actor_20/03-01-07-01-01-02-20.wav,20,disgust,6
Audio_Speech_Actors_01-24_16k/Actor_20/03-01-07-01-02-01-20.wav,20,disgust,6
Audio_Speech_Actors_01-24_16k/Actor_20/03-01-07-01-02-02-20.wav,20,disgust,6
Audio_Speech_Actors_01-24_16k/Actor_20/03-01-07-02-01-01-20.wav,20,disgust,6
Audio_Speech_Actors_01-24_16k/Actor_20/03-01-07-02-01-02-20.wav,20,disgust,6
Audio_Speech_Actors_01-24_16k/Actor_20/03-01-07-02-02-01-20.wav,20,disgust,6
Audio_Speech_Actors_01-24_16k/Actor_20/03-01-07-02-02-02-20.wav,20,disgust,6
Audio_Speech_Actors_01-24_16k/Actor_20/03-01-08-01-01-01-20.wav,20,surprised,7
Audio_Speech_Actors_01-24_16k/Actor_20/03-01-08-01-01-02-20.wav,20,surprised,7
Audio_Speech_Actors_01-24_16k/Actor_20/03-01-08-01-02-01-20.wav,20,surprised,7
Audio_Speech_Actors_01-24_16k/Actor_20/03-01-08-01-02-02-20.wav,20,surprised,7
Audio_Speech_Actors_01-24_16k/Actor_20/03-01-08-02-01-01-20.wav,20,surprised,7
Audio_Speech_Actors_01-24_16k/Actor_20/03-01-08-02-01-02-20.wav,20,surprised,7
Audio_Speech_Actors_01-24_16k/Actor_20/03-01-08-02-02-01-20.wav,20,surprised,7
Audio_Speech_Actors_01-24_16k/Actor_20/03-01-08-02-02-02-20.wav,20,surprised,7
